4347,3.0,79.0,12.0,82.0,162500.0,0.0,0.0,0.0,8.0,79.0,19040.0,24329.0,26793.0,31133.0,33949.0,37876.0,40926.0,44825.0,48406.0,53730.0,55249.0,58426.0,63139.0,68772.0,73348.0,78161.0,83390.0,87586.0,93021.0,96686.0,102282.0,107466.0,108933.0,110968.0,114161.0,118578.0,123051.0,126058.0,128510.0,131827.0,135449.0,137109.0,140266.0,144830.0,147975.0,150131.0,154767.0,159023.0,162472.0,162477.0,163062.0,165794.0,169315.0,173169.0,176575.0,179937.0,184452.0,186691.0,190505.0,194238.0,197534.0,201197.0,204277.0,207999.0,212071.0,217246.0,220165.0,223470.0,227076.0,231082.0,234525.0,237088.0,241566.0,245220.0,247256.0,251272.0,255221.0,259480.0,264413.0,268081.0
4348,3.0,79.0,5.0,83.0,187800.0,0.0,0.0,0.0,8.0,79.0,12215.0,16038.0,19480.0,19725.0,23113.0,25780.0,29710.0,32951.0,36418.0,41280.0,43005.0,47249.0,52399.0,57289.0,62021.0,66328.0,71868.0,75725.0,80665.0,85541.0,91002.0,91002.0,94627.0,99557.0,104771.0,108056.0,112387.0,116754.0,120384.0,123977.0,129710.0,132368.0,136577.0,141399.0,143272.0,146133.0,151210.0,156428.0,161154.0,165814.0,170865.0,174855.0,178513.0,182547.0,186522.0,187769.0,188785.0,191750.0,193965.0,196988.0,204012.0,206727.0,208375.0,212446.0,216105.0,219009.0,221591.0,225025.0,229400.0,232241.0,236234.0,240588.0,245292.0,250349.0,254377.0,256622.0,259640.0,263951.0,267748.0,272119.0
4349,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,16878.0,19949.0,23180.0,28862.0,33027.0,36618.0,40237.0,43419.0,47263.0,51793.0,53518.0,58222.0,63239.0,68408.0,71440.0,76468.0,79449.0,81240.0,86554.0,91444.0,94115.0,94720.0,99677.0,103648.0,107111.0,111145.0,114602.0,118609.0,122264.0,127021.0,131743.0,134107.0,136784.0,140877.0,144731.0,148510.0,153566.0,158441.0,161694.0,165182.0,171361.0,174842.0,178496.0,182365.0,187127.0,190826.0,194839.0,197820.0,201162.0,204022.0,207737.0,211845.0,214436.0,217829.0,222260.0,225117.0,228876.0,233967.0,238899.0,242147.0,245915.0,249945.0,253622.0,257054.0,261100.0,264614.0,268267.0,271254.0,276582.0,280802.0
4350,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,17925.0,22141.0,24805.0,30537.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35140.0,35596.0,40689.0,44485.0,47583.0,51807.0,56362.0,61602.0,65360.0,71327.0,77437.0,77437.0,81834.0,86299.0,91507.0,96879.0,101885.0,105388.0,110469.0,114226.0,120703.0,123820.0,128543.0,133034.0,137121.0,141861.0,145609.0,149009.0,151074.0,151401.0,154513.0,160104.0,161075.0,165275.0,168520.0,172418.0,176482.0,180484.0,183436.0,184308.0,189166.0,192827.0,196619.0,200837.0,205868.0,210399.0,215096.0,219239.0,221149.0,224566.0
4351,3.0,79.0,4.0,82.0,124800.0,0.0,0.0,0.0,8.0,79.0,3860.0,7426.0,10706.0,14731.0,17823.0,21626.0,25849.0,28920.0,32334.0,38024.0,40141.0,45777.0,50686.0,54491.0,57778.0,61117.0,64601.0,69159.0,73881.0,79201.0,84055.0,88524.0,91231.0,96974.0,101138.0,106167.0,111033.0,114255.0,117635.0,121326.0,124837.0,125643.0,125643.0,125643.0,129710.0,133396.0,138096.0,141351.0,145346.0,149476.0,154465.0,157539.0,162155.0,167151.0,170477.0,174366.0,178333.0,181327.0,183800.0,185376.0,188539.0,193000.0,196382.0,199895.0,202700.0,206570.0,210353.0,215155.0,218473.0,221632.0,225090.0,229539.0,234023.0,238744.0,243486.0,247506.0,249052.0,253036.0,258041.0,262040.0
4352,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,8364.0,13093.0,16131.0,20090.0,23319.0,26123.0,26123.0,26123.0,26123.0,26123.0,26502.0,26502.0,26554.0,26554.0,31689.0,34923.0,40080.0,44747.0,48196.0,52670.0,57737.0,62508.0,69032.0,73762.0,79483.0,85434.0,91488.0,95523.0,97469.0,101098.0,103778.0,106086.0,109584.0,112891.0,117262.0,121153.0,126318.0,130752.0,134582.0,138785.0,144714.0,147972.0,152802.0,156767.0,160289.0,165255.0,168985.0,171966.0,174061.0,177200.0,179115.0,182965.0,187135.0,190757.0,190757.0,192574.0,195574.0,198167.0,203388.0,205867.0,209204.0,214555.0,218370.0,222338.0,226163.0,230985.0,234651.0,237548.0,241099.0,245583.0
4353,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,23570.0,29927.0,32602.0,36217.0,38721.0,38721.0,38721.0,38721.0,41805.0,46085.0,47591.0,53318.0,59214.0,64650.0,69356.0,74648.0,78786.0,82652.0,88084.0,91049.0,96403.0,100402.0,105907.0,110010.0,114767.0,118007.0,118387.0,121246.0,123079.0,127081.0,131921.0,133945.0,137623.0,142244.0,143206.0,143206.0,143206.0,143206.0,146627.0,150423.0,156289.0,159816.0,163752.0,166890.0,170461.0,174771.0,177416.0,179825.0,182952.0,185723.0,188994.0,192699.0,196362.0,201005.0,208956.0,212865.0,216416.0,220038.0,224982.0,227391.0,231803.0,235906.0,240008.0,244763.0,249503.0,253507.0,256882.0,261467.0,265412.0,267988.0
4354,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,21487.0,26580.0,30144.0,33854.0,36700.0,36700.0,37674.0,41673.0,45002.0,49959.0,51637.0,56788.0,61421.0,66045.0,70878.0,75100.0,79100.0,83081.0,87320.0,87320.0,87320.0,87320.0,87320.0,87320.0,87320.0,87321.0,91111.0,96780.0,101751.0,107075.0,110083.0,112360.0,115135.0,118694.0,120331.0,120331.0,123289.0,127612.0,130992.0,136115.0,141994.0,144815.0,148469.0,152720.0,156952.0,160098.0,164673.0,166447.0,169099.0,172550.0,175482.0,179882.0,183444.0,188299.0,191813.0,196343.0,201060.0,204115.0,209180.0,212779.0,215454.0,219004.0,222999.0,228159.0,232232.0,235965.0,239947.0,243320.0,247091.0,250691.0
4355,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,4701.0,8316.0,11508.0,15312.0,18995.0,22559.0,26611.0,29594.0,33024.0,37731.0,39577.0,44974.0,49252.0,53695.0,57979.0,63096.0,67533.0,71454.0,76280.0,80240.0,80844.0,86805.0,91804.0,96762.0,99412.0,104448.0,108533.0,113665.0,117283.0,121083.0,124434.0,127135.0,130881.0,134833.0,139709.0,144439.0,149059.0,152052.0,157339.0,162138.0,166800.0,169078.0,171422.0,174833.0,178789.0,183162.0,188634.0,191072.0,194201.0,197159.0,200815.0,203511.0,206524.0,210696.0,212701.0,217527.0,220618.0,223247.0,227218.0,230384.0,233369.0,235879.0,240589.0,245998.0,248828.0,253877.0,258318.0,262148.0,266601.0,269104.0
4356,3.0,79.0,12.0,84.0,250700.0,0.0,0.0,0.0,8.0,79.0,8577.0,13521.0,15749.0,20455.0,23812.0,27821.0,31120.0,33983.0,36769.0,40887.0,43121.0,47687.0,52303.0,57321.0,62137.0,68034.0,72212.0,73554.0,73852.0,78494.0,84037.0,88398.0,94314.0,98877.0,104166.0,108369.0,112376.0,117401.0,122062.0,125767.0,131707.0,132615.0,137520.0,141526.0,144959.0,148587.0,152033.0,156128.0,159847.0,164584.0,170308.0,173194.0,177458.0,180738.0,183867.0,187358.0,191192.0,193998.0,196995.0,199956.0,202856.0,206695.0,209355.0,214469.0,218452.0,221927.0,226926.0,231537.0,234951.0,236571.0,239794.0,242241.0,245026.0,246425.0,250119.0,251416.0,255666.0,259238.0,263997.0,267956.0
4357,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,15557.0,20296.0,23762.0,27789.0,31388.0,34709.0,38818.0,42454.0,45822.0,50216.0,52440.0,55419.0,55419.0,61046.0,63652.0,65284.0,69583.0,74679.0,80145.0,84124.0,87514.0,87514.0,87514.0,88205.0,92650.0,96098.0,101068.0,105049.0,108222.0,110596.0,114102.0,116747.0,119192.0,123150.0,127186.0,129588.0,133429.0,137567.0,142474.0,147063.0,151158.0,153708.0,157507.0,162692.0,166031.0,169901.0,172871.0,175672.0,176827.0,179056.0,181659.0,184590.0,188134.0,191100.0,195297.0,199821.0,203330.0,206828.0,211436.0,214331.0,217238.0,221906.0,225564.0,229570.0,233650.0,235119.0,236549.0,239837.0,244393.0,247517.0
4358,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,10105.0,14523.0,16873.0,20305.0,20305.0,20305.0,20305.0,23674.0,27527.0,32114.0,33572.0,37500.0,41887.0,45513.0,49630.0,54637.0,56320.0,56320.0,56320.0,56320.0,58635.0,61264.0,65714.0,70328.0,75706.0,81811.0,86947.0,91641.0,95020.0,99529.0,102698.0,105173.0,109569.0,112862.0,116296.0,121396.0,123810.0,127678.0,131705.0,135989.0,140963.0,144312.0,148513.0,153603.0,157111.0,161288.0,164373.0,166958.0,169787.0,173044.0,176019.0,178329.0,182392.0,186189.0,190321.0,194124.0,197640.0,201876.0,206782.0,208464.0,211562.0,216088.0,219405.0,222925.0,227394.0,229855.0,233810.0,237582.0,241087.0,244599.0
4359,3.0,79.0,1.0,84.0,187700.0,0.0,0.0,0.0,8.0,79.0,19469.0,23734.0,26922.0,30387.0,33673.0,36711.0,39606.0,43364.0,46623.0,49282.0,49282.0,49282.0,49543.0,50397.0,55131.0,57554.0,59565.0,64325.0,68694.0,70925.0,73264.0,76919.0,80583.0,84692.0,89074.0,93319.0,97921.0,101559.0,105028.0,109344.0,112845.0,115817.0,118729.0,122106.0,122371.0,122371.0,124041.0,128956.0,133020.0,137176.0,141727.0,145155.0,149306.0,153669.0,157552.0,162746.0,166423.0,168923.0,171894.0,175133.0,178494.0,181830.0,185507.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188046.0,188146.0,189793.0,192638.0
4360,3.0,79.0,3.0,85.0,243400.0,0.0,0.0,0.0,8.0,79.0,8254.0,13524.0,16812.0,20209.0,23813.0,27262.0,31122.0,34934.0,37677.0,42595.0,44246.0,48415.0,52934.0,58751.0,63964.0,69379.0,73140.0,77357.0,82767.0,86474.0,90964.0,94802.0,100401.0,106136.0,112236.0,117944.0,120135.0,125029.0,128800.0,133328.0,137254.0,139671.0,145048.0,149638.0,152791.0,156157.0,160354.0,164332.0,168860.0,172759.0,176248.0,178815.0,181792.0,184922.0,187355.0,190314.0,193021.0,194719.0,195759.0,196952.0,197856.0,198011.0,198431.0,200187.0,200854.0,203754.0,207906.0,211797.0,214983.0,217758.0,220987.0,224972.0,227832.0,231612.0,236171.0,238767.0,243338.0,243698.0,244678.0,248969.0
4361,3.0,79.0,6.0,84.0,208100.0,0.0,0.0,0.0,8.0,79.0,5355.0,9314.0,12726.0,15660.0,19294.0,23133.0,27204.0,30809.0,34531.0,38930.0,39124.0,39124.0,39124.0,39124.0,40589.0,42112.0,44616.0,48934.0,51723.0,55955.0,59955.0,65640.0,68311.0,74068.0,77449.0,81829.0,86349.0,91215.0,94637.0,98563.0,102758.0,105282.0,107709.0,110336.0,114712.0,118424.0,123080.0,126562.0,131532.0,136342.0,142747.0,145231.0,149928.0,154615.0,156462.0,160615.0,165307.0,168847.0,170193.0,173295.0,176761.0,179252.0,182387.0,186193.0,192789.0,199495.0,203487.0,205340.0,208089.0,208916.0,213261.0,216541.0,220240.0,224425.0,228320.0,231983.0,236336.0,239651.0,242200.0,245699.0
4362,3.0,79.0,2.0,83.0,146500.0,0.0,0.0,0.0,8.0,79.0,5539.0,10132.0,13514.0,18435.0,21867.0,25077.0,28578.0,32130.0,36035.0,40290.0,42522.0,48681.0,54390.0,59666.0,64734.0,70117.0,73904.0,73904.0,73904.0,74236.0,74236.0,74236.0,74236.0,75996.0,80498.0,85580.0,90765.0,94872.0,99515.0,103171.0,107562.0,110971.0,114094.0,119358.0,124173.0,126720.0,127515.0,132191.0,137338.0,141826.0,146030.0,146516.0,146516.0,148154.0,152551.0,156810.0,160897.0,163537.0,166153.0,168494.0,170646.0,174217.0,178140.0,182918.0,184459.0,188036.0,191879.0,195064.0,198538.0,202216.0,207006.0,210508.0,213865.0,218441.0,222282.0,224251.0,228111.0,232240.0,236715.0,239336.0
4363,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,5804.0,10589.0,13701.0,17483.0,21396.0,25193.0,25836.0,26001.0,27360.0,32355.0,34120.0,39072.0,44384.0,50326.0,55647.0,60280.0,64305.0,68541.0,74419.0,78314.0,82883.0,86248.0,92720.0,98598.0,103536.0,108285.0,112239.0,116165.0,118811.0,121837.0,126290.0,129708.0,133719.0,135197.0,135232.0,136074.0,140142.0,142052.0,146285.0,148869.0,154186.0,157058.0,161797.0,165488.0,169444.0,173138.0,175779.0,178295.0,181412.0,184020.0,187414.0,190196.0,192566.0,196667.0,200231.0,204291.0,208212.0,211671.0,216586.0,220010.0,224813.0,227089.0,230383.0,235277.0,239432.0,244103.0,248587.0,252607.0,256181.0,259610.0
4364,3.0,79.0,11.0,84.0,215900.0,0.0,0.0,0.0,8.0,79.0,3023.0,6929.0,9956.0,13522.0,16171.0,19617.0,23674.0,26574.0,27870.0,32192.0,34084.0,39474.0,44566.0,50350.0,53678.0,57422.0,62152.0,66375.0,71599.0,75012.0,80283.0,82716.0,88907.0,94217.0,99603.0,102291.0,107037.0,111266.0,113991.0,117787.0,121796.0,122122.0,126266.0,130565.0,135027.0,139441.0,143482.0,146748.0,150784.0,153440.0,156872.0,158096.0,162837.0,166846.0,170742.0,173482.0,176517.0,179093.0,181542.0,185117.0,187973.0,191809.0,194498.0,197371.0,201008.0,204358.0,207199.0,211344.0,214410.0,215478.0,215972.0,215972.0,215972.0,215972.0,220274.0,223713.0,227809.0,233012.0,237835.0,240845.0
4365,3.0,79.0,1.0,84.0,204800.0,0.0,0.0,0.0,8.0,79.0,2491.0,5979.0,8718.0,12121.0,15730.0,18488.0,22407.0,25879.0,29860.0,33686.0,35849.0,41922.0,47101.0,51787.0,55670.0,60287.0,64370.0,69164.0,74034.0,77849.0,83142.0,84855.0,85033.0,89322.0,93691.0,98491.0,103642.0,107868.0,111282.0,116931.0,122450.0,124310.0,128558.0,131529.0,135200.0,139105.0,142003.0,145965.0,150966.0,154455.0,159453.0,162323.0,167137.0,172096.0,175313.0,180464.0,183174.0,186676.0,189008.0,191972.0,194585.0,196108.0,199288.0,204049.0,205722.0,207474.0,211302.0,215377.0,219728.0,223551.0,228322.0,232264.0,235171.0,240025.0,243311.0,246324.0,250023.0,252852.0,257948.0,261583.0
4366,3.0,79.0,10.0,82.0,156600.0,0.0,0.0,0.0,8.0,79.0,6556.0,11654.0,15181.0,20211.0,23442.0,26923.0,30637.0,34723.0,36839.0,42102.0,44010.0,48946.0,53675.0,58083.0,60667.0,63831.0,68897.0,71701.0,77473.0,82462.0,88011.0,91451.0,96613.0,101237.0,105328.0,109561.0,111635.0,112452.0,114377.0,119165.0,124420.0,127823.0,132151.0,138124.0,143220.0,148981.0,154583.0,156559.0,160700.0,167379.0,173704.0,176884.0,181309.0,183327.0,187407.0,191281.0,195902.0,198283.0,201354.0,203794.0,205194.0,208579.0,211255.0,214974.0,218839.0,222902.0,226635.0,229015.0,233306.0,235187.0,239260.0,242945.0,247087.0,249400.0,252978.0,257108.0,261122.0,264423.0,267829.0,270759.0
4367,3.0,79.0,10.0,84.0,235200.0,0.0,0.0,0.0,8.0,79.0,8639.0,11868.0,14725.0,17246.0,20384.0,23730.0,27327.0,30634.0,34433.0,39237.0,40803.0,46021.0,50823.0,56235.0,60824.0,66098.0,71290.0,75532.0,80748.0,82577.0,87910.0,92325.0,97918.0,100758.0,105321.0,108871.0,114050.0,118790.0,122241.0,126350.0,129489.0,131754.0,135433.0,137457.0,140081.0,144209.0,148538.0,152048.0,156590.0,161800.0,166800.0,169378.0,173299.0,177648.0,181208.0,185163.0,188587.0,190211.0,193682.0,196464.0,199993.0,203397.0,207458.0,210798.0,213968.0,218718.0,222614.0,225095.0,229325.0,232223.0,234726.0,235207.0,235223.0,237728.0,240966.0,245941.0,250738.0,254515.0,259104.0,263077.0
4368,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,16147.0,18741.0,21997.0,25385.0,28352.0,32122.0,35999.0,39771.0,43780.0,48620.0,50830.0,55492.0,60234.0,64107.0,67987.0,72956.0,76019.0,80766.0,85902.0,89625.0,94377.0,97220.0,98524.0,101729.0,104805.0,107915.0,112250.0,116039.0,119772.0,122538.0,126171.0,128419.0,131377.0,133813.0,137565.0,141058.0,144361.0,148549.0,156723.0,156723.0,160785.0,164579.0,168015.0,171278.0,175911.0,180232.0,184373.0,185632.0,188299.0,191122.0,193354.0,197800.0,200669.0,205351.0,209005.0,212616.0,216794.0,220617.0,223707.0,227136.0,229994.0,234782.0,238938.0,244356.0,247182.0,251141.0,256208.0,259795.0,263952.0,268161.0
4369,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,2950.0,6364.0,9273.0,13680.0,16574.0,18532.0,18546.0,18546.0,18613.0,18613.0,18613.0,18793.0,18793.0,18793.0,23046.0,27591.0,31009.0,35966.0,40767.0,44644.0,49899.0,53797.0,56077.0,58791.0,63144.0,68310.0,72233.0,76082.0,81188.0,85916.0,92371.0,92923.0,92923.0,92923.0,92923.0,92923.0,93242.0,96923.0,100592.0,103374.0,109365.0,111813.0,116596.0,119962.0,123758.0,127363.0,131128.0,133375.0,136748.0,138783.0,140354.0,143458.0,146609.0,150895.0,155378.0,158922.0,162317.0,167120.0,169980.0,173593.0,177577.0,181539.0,184676.0,189019.0,192460.0,195578.0,200045.0,204066.0,207920.0,212009.0
4370,3.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,79.0,13175.0,14006.0,14006.0,15128.0,18479.0,21583.0,25235.0,27531.0,31444.0,35622.0,37042.0,40798.0,42932.0,47521.0,51289.0,56700.0,61378.0,65732.0,70859.0,75770.0,80992.0,81510.0,84959.0,88168.0,92110.0,98509.0,103196.0,108722.0,113131.0,117484.0,121237.0,123325.0,127082.0,129947.0,129947.0,129947.0,130955.0,133645.0,137990.0,140851.0,145777.0,149119.0,152817.0,157070.0,161021.0,165154.0,169010.0,171613.0,174328.0,177347.0,180084.0,183032.0,186946.0,191858.0,202619.0,206505.0,210868.0,214508.0,218709.0,220102.0,224467.0,228979.0,231460.0,236188.0,240173.0,243359.0,246721.0,251066.0,255328.0,259555.0
4371,3.0,79.0,10.0,84.0,232100.0,0.0,0.0,0.0,8.0,79.0,11846.0,14563.0,15012.0,17159.0,20221.0,23784.0,27463.0,30953.0,34697.0,39592.0,39916.0,39916.0,43537.0,47356.0,51369.0,55985.0,60510.0,65795.0,70934.0,75279.0,81684.0,84736.0,89865.0,93361.0,99100.0,103756.0,105936.0,110163.0,113933.0,118399.0,122729.0,124661.0,128198.0,132004.0,136043.0,139284.0,141954.0,146705.0,150467.0,153387.0,158006.0,161769.0,165457.0,169758.0,174193.0,178606.0,182775.0,185286.0,187714.0,190735.0,193046.0,197436.0,200414.0,205126.0,209465.0,212974.0,215656.0,218363.0,222264.0,225681.0,229732.0,231336.0,232400.0,232400.0,234634.0,238882.0,242827.0,246447.0,248368.0,253049.0
4372,3.0,79.0,1.0,85.0,232700.0,0.0,0.0,0.0,8.0,79.0,9728.0,11572.0,16175.0,19180.0,22699.0,26286.0,29420.0,33252.0,36585.0,40335.0,40721.0,40721.0,41885.0,46794.0,51515.0,54671.0,59196.0,64197.0,68259.0,73791.0,78880.0,84378.0,88527.0,91989.0,96926.0,101756.0,105754.0,108262.0,113259.0,118452.0,122299.0,126109.0,131156.0,135633.0,139978.0,142636.0,147195.0,151801.0,154364.0,157585.0,161584.0,164639.0,169129.0,173790.0,177754.0,182188.0,186117.0,188128.0,191161.0,193282.0,195897.0,198263.0,201181.0,204726.0,209890.0,213605.0,216780.0,220558.0,223890.0,227823.0,231073.0,232790.0,232791.0,232791.0,232791.0,232819.0,235108.0,238909.0,242758.0,245753.0
