5306,8.0,75.0,7.0,79.0,235400.0,0.0,0.0,0.0,9.0,75.0,3146.0,3146.0,13075.0,18494.0,23495.0,29148.0,34080.0,40138.0,45888.0,50398.0,55350.0,60494.0,65011.0,70746.0,75980.0,82196.0,88723.0,94738.0,100932.0,107541.0,113070.0,119254.0,125543.0,129679.0,135353.0,139440.0,143031.0,147377.0,151335.0,156384.0,160841.0,165661.0,169353.0,174133.0,178827.0,184144.0,188199.0,194167.0,198986.0,203166.0,209209.0,214029.0,219420.0,225913.0,230105.0,233929.0,235339.0,235339.0,238791.0,242799.0,247711.0,251866.0,255128.0,260303.0,264552.0,270168.0,273843.0,275112.0,278784.0,282550.0,286901.0,287751.0,298373.0,302487.0,306790.0,311481.0,315981.0,318724.0,322706.0,327027.0,329984.0,332546.0,336599.0,340466.0,345258.0,350066.0,352514.0,353269.0,355543.0,360850.0,364140.0,369012.0,373645.0,377049.0,379503.0,381730.0,384049.0,385811.0,388288.0,390258.0,392394.0,394011.0,395849.0,396897.0,399927.0,402525.0,405628.0,407516.0,408974.0,410589.0,412113.0,416375.0,419755.0,420815.0,420823.0,421269.0,424397.0,426247.0,429293.0,430517.0,432861.0,434710.0,436028.0,437787.0,439685.0,442313.0,444040.0
5307,8.0,75.0,4.0,81.0,251200.0,0.0,0.0,0.0,9.0,75.0,916.0,916.0,10748.0,15909.0,22365.0,27533.0,32306.0,37543.0,43245.0,48650.0,53953.0,58807.0,64183.0,68293.0,73107.0,76951.0,80710.0,84647.0,87872.0,92231.0,96005.0,99621.0,104653.0,108879.0,113006.0,117662.0,121345.0,126214.0,129866.0,132424.0,135716.0,139664.0,143361.0,147410.0,150905.0,155258.0,159116.0,162475.0,166239.0,170603.0,174306.0,178181.0,181814.0,185515.0,188514.0,192092.0,194370.0,194860.0,195713.0,198569.0,205147.0,208595.0,213129.0,216953.0,220389.0,224189.0,227470.0,227872.0,230144.0,233523.0,236435.0,238410.0,241677.0,244950.0,247460.0,251191.0,253545.0,256827.0,260281.0,263096.0,266671.0,268760.0,271706.0,273806.0,276785.0,278261.0,280697.0,283683.0,285359.0,288512.0,291726.0,295348.0,298300.0,300732.0,303745.0,306353.0,308629.0,312292.0,314195.0,316858.0,318699.0,320853.0,322939.0,324756.0,326632.0,328412.0,328642.0,329371.0,331471.0,333225.0,335464.0,338042.0,339715.0,343085.0,345166.0,347186.0,349093.0,350894.0,353262.0,354826.0,357266.0,359558.0,360307.0,362902.0,365088.0,367823.0,370234.0
5308,7.0,75.0,1.0,80.0,226100.0,0.0,0.0,0.0,9.0,75.0,1137.0,1137.0,5791.0,8352.0,9384.0,12897.0,17418.0,22357.0,27340.0,33115.0,38620.0,43655.0,48800.0,53058.0,58063.0,61403.0,66120.0,70146.0,75557.0,81335.0,86389.0,92023.0,96269.0,100372.0,105671.0,110567.0,115627.0,121220.0,125699.0,130633.0,134703.0,139802.0,143682.0,148962.0,154438.0,159553.0,164117.0,169373.0,174455.0,179406.0,184564.0,189609.0,194109.0,198128.0,201100.0,203723.0,206819.0,209324.0,212405.0,216675.0,220700.0,224348.0,226436.0,230010.0,233039.0,236747.0,240224.0,241360.0,243651.0,246378.0,249284.0,251585.0,254390.0,258113.0,260687.0,263642.0,265784.0,269770.0,272569.0,274882.0,277007.0,279240.0,281444.0,283789.0,286515.0,289550.0,291955.0,296195.0,298247.0,302345.0,304552.0,306944.0,309174.0,311283.0,313657.0,315328.0,317652.0,319931.0,321898.0,324496.0,327119.0,330126.0,332231.0,333993.0,336654.0,338720.0,341572.0,343332.0,344646.0,345906.0,348225.0,351049.0,352791.0,354939.0,356316.0,358416.0,361035.0,363240.0,365372.0,366706.0,369025.0,371273.0,373386.0,375667.0,377932.0,380045.0,382891.0
5309,8.0,75.0,9.0,82.0,300100.0,0.0,0.0,0.0,9.0,75.0,2626.0,2626.0,11481.0,15471.0,21237.0,24740.0,28501.0,32356.0,37944.0,43040.0,48426.0,51679.0,55869.0,60953.0,65454.0,69366.0,73911.0,77840.0,82566.0,87703.0,92887.0,98455.0,102416.0,107194.0,110612.0,114538.0,118360.0,122041.0,126336.0,129469.0,133287.0,137754.0,140919.0,144807.0,149111.0,152959.0,156791.0,161781.0,167674.0,173464.0,179978.0,184367.0,189410.0,192454.0,197041.0,201223.0,205133.0,205697.0,206333.0,209935.0,214057.0,217050.0,221219.0,224710.0,227504.0,231450.0,234369.0,235639.0,238712.0,241525.0,244820.0,246848.0,249350.0,252551.0,254911.0,258291.0,261330.0,263777.0,266529.0,268817.0,271112.0,273771.0,276694.0,279233.0,281677.0,284104.0,286301.0,288923.0,289792.0,291975.0,293968.0,295810.0,297628.0,300017.0,301789.0,304348.0,307127.0,310425.0,311441.0,314223.0,316353.0,318794.0,320952.0,322498.0,324713.0,326987.0,329342.0,330674.0,332433.0,334160.0,336863.0,339330.0,340795.0,342940.0,344495.0,346422.0,348794.0,350668.0,352504.0,354781.0,357748.0,359338.0,361303.0,363343.0,365255.0,367222.0,369580.0
5310,8.0,75.0,12.0,80.0,246600.0,0.0,0.0,0.0,9.0,75.0,182.0,182.0,8242.0,12559.0,16453.0,20700.0,24325.0,29159.0,33100.0,37575.0,42110.0,46706.0,51669.0,56638.0,59330.0,63282.0,66169.0,69075.0,71528.0,74384.0,76685.0,79201.0,81849.0,85422.0,88943.0,94472.0,99413.0,103896.0,107731.0,112062.0,115595.0,120347.0,124680.0,129447.0,134357.0,139334.0,144351.0,150438.0,156083.0,162789.0,168014.0,173082.0,179200.0,185266.0,190619.0,196153.0,199303.0,202311.0,203811.0,207903.0,212174.0,216215.0,220606.0,225726.0,229604.0,233829.0,236352.0,237847.0,240502.0,242813.0,245705.0,246523.0,248906.0,251896.0,254702.0,257524.0,260773.0,263963.0,267486.0,271099.0,274519.0,276628.0,278887.0,281192.0,283210.0,287886.0,292436.0,295612.0,297343.0,300400.0,302663.0,305361.0,309591.0,311462.0,313512.0,317209.0,317329.0,319186.0,320663.0,323224.0,325429.0,327626.0,329991.0,332217.0,334615.0,337286.0,339619.0,341698.0,343681.0,345061.0,347329.0,352123.0,355799.0,358720.0,360504.0,362399.0,365752.0,366360.0,368973.0,371187.0,373685.0,375935.0,378180.0,379761.0,382239.0,384341.0,386242.0
5311,8.0,75.0,7.0,81.0,272500.0,0.0,0.0,0.0,9.0,75.0,2539.0,2539.0,9970.0,11533.0,16321.0,20609.0,24500.0,28920.0,33296.0,37959.0,43040.0,48660.0,53932.0,57734.0,62872.0,68111.0,73755.0,78879.0,84219.0,90271.0,96006.0,102027.0,104204.0,107195.0,111823.0,116434.0,120674.0,125202.0,129458.0,134340.0,138380.0,141929.0,146645.0,151176.0,155612.0,160079.0,163612.0,168880.0,173910.0,178705.0,184185.0,190273.0,195654.0,201192.0,203623.0,205864.0,208176.0,210461.0,212542.0,215933.0,221841.0,223380.0,226194.0,230635.0,235021.0,239217.0,242271.0,243386.0,246073.0,249528.0,252687.0,255049.0,258045.0,261331.0,264362.0,266558.0,269381.0,271517.0,271517.0,274577.0,277413.0,279560.0,281473.0,283559.0,286025.0,289619.0,291420.0,294923.0,297291.0,301215.0,303814.0,306876.0,310225.0,313015.0,314714.0,317209.0,319659.0,322279.0,324307.0,325756.0,327998.0,330612.0,333113.0,335015.0,338083.0,341131.0,343293.0,345731.0,347871.0,350271.0,352347.0,355016.0,356650.0,358942.0,360966.0,362204.0,364598.0,366107.0,369250.0,371344.0,373105.0,375003.0,376612.0,379399.0,381676.0,384072.0,385580.0
5312,8.0,75.0,8.0,84.0,328600.0,0.0,0.0,0.0,9.0,75.0,1640.0,1640.0,11190.0,14683.0,19468.0,25149.0,29625.0,34460.0,38635.0,43918.0,49340.0,54334.0,59744.0,64266.0,68957.0,72642.0,76320.0,79149.0,82135.0,85381.0,87449.0,90258.0,94674.0,98808.0,102969.0,105374.0,107973.0,110869.0,113212.0,115009.0,117891.0,120857.0,124408.0,128830.0,132161.0,136581.0,137998.0,142785.0,148034.0,153070.0,158014.0,163307.0,167320.0,171881.0,175919.0,180618.0,182304.0,184792.0,187805.0,191582.0,197368.0,200743.0,204757.0,208295.0,212966.0,217043.0,220037.0,220935.0,223719.0,226740.0,229494.0,231000.0,234578.0,237336.0,240381.0,243547.0,246098.0,248426.0,251593.0,254139.0,257401.0,259715.0,262697.0,265233.0,267229.0,269543.0,271614.0,274097.0,275372.0,277344.0,279222.0,281493.0,284343.0,286595.0,288955.0,291337.0,293615.0,296056.0,297173.0,299084.0,301729.0,303279.0,305282.0,306948.0,309783.0,312312.0,315360.0,317144.0,318797.0,320666.0,322858.0,323923.0,326174.0,327869.0,327878.0,327939.0,328607.0,330508.0,333075.0,335252.0,337405.0,339215.0,341542.0,344913.0,347319.0,349501.0,351131.0
5313,8.0,75.0,6.0,81.0,260000.0,0.0,0.0,0.0,9.0,75.0,2412.0,2412.0,13436.0,18030.0,19377.0,26008.0,30509.0,36728.0,42302.0,47290.0,50813.0,55445.0,60653.0,64162.0,68280.0,72367.0,75874.0,78936.0,82387.0,86078.0,90661.0,94637.0,98225.0,101956.0,105533.0,110277.0,114367.0,119182.0,123377.0,127219.0,131162.0,135280.0,139700.0,144389.0,150219.0,155475.0,160622.0,164058.0,168205.0,172537.0,176758.0,180687.0,184616.0,189109.0,193423.0,197618.0,200429.0,202289.0,205321.0,210343.0,215791.0,218778.0,222455.0,226521.0,231362.0,234823.0,237304.0,238411.0,240639.0,242922.0,245024.0,246334.0,247940.0,249697.0,251212.0,252644.0,255712.0,260005.0,262721.0,264237.0,265621.0,268464.0,270658.0,272790.0,275093.0,277605.0,280386.0,283911.0,286008.0,288995.0,291649.0,295195.0,297373.0,300293.0,302085.0,305915.0,308435.0,311424.0,312983.0,314151.0,316252.0,318478.0,320644.0,322612.0,325223.0,326341.0,327194.0,329990.0,331720.0,332937.0,334678.0,336015.0,338620.0,341334.0,342684.0,344185.0,347110.0,349893.0,352450.0,354673.0,356855.0,358615.0,361319.0,364393.0,365726.0,365811.0,368314.0
5314,8.0,75.0,3.0,85.0,358600.0,0.0,0.0,0.0,9.0,75.0,2033.0,2033.0,10688.0,13795.0,19005.0,22665.0,26902.0,30402.0,34180.0,37154.0,42275.0,47250.0,52419.0,56702.0,60542.0,64819.0,68360.0,72622.0,76528.0,80947.0,85306.0,89965.0,94795.0,99391.0,104311.0,107546.0,111050.0,115226.0,118248.0,122167.0,125530.0,130565.0,133683.0,137036.0,140201.0,143703.0,146712.0,151302.0,155620.0,160167.0,165030.0,169563.0,173940.0,177990.0,181806.0,186956.0,191173.0,196394.0,201056.0,204533.0,209072.0,212876.0,217999.0,221879.0,225219.0,229416.0,231975.0,233414.0,235802.0,239620.0,242646.0,245242.0,247758.0,251584.0,254071.0,257187.0,259718.0,262674.0,265422.0,267842.0,270113.0,274230.0,277920.0,281634.0,286539.0,288729.0,290910.0,292217.0,292829.0,294127.0,296929.0,298852.0,301967.0,304484.0,306953.0,308481.0,310977.0,313299.0,314930.0,316671.0,318450.0,319408.0,321695.0,323574.0,325173.0,328462.0,330933.0,333043.0,334359.0,335295.0,337557.0,339842.0,341040.0,343009.0,344204.0,346041.0,347872.0,348876.0,350763.0,352623.0,353283.0,358615.0,361319.0,364393.0,365726.0,365811.0,368314.0
5315,8.0,75.0,12.0,80.0,274700.0,0.0,0.0,0.0,9.0,75.0,2372.0,2372.0,13604.0,19068.0,24388.0,29450.0,34842.0,40905.0,46814.0,52613.0,58957.0,64996.0,71098.0,74822.0,78855.0,83135.0,87943.0,92863.0,97533.0,102526.0,107303.0,112865.0,116509.0,119291.0,123324.0,126919.0,130226.0,133601.0,136707.0,140239.0,143196.0,146325.0,150179.0,155569.0,161454.0,165649.0,171424.0,176360.0,182306.0,187989.0,193795.0,198557.0,203255.0,208250.0,214231.0,219392.0,223164.0,227448.0,231781.0,235870.0,239374.0,242598.0,247194.0,251681.0,255246.0,258688.0,261161.0,262681.0,265996.0,268787.0,272196.0,273010.0,275374.0,279367.0,282262.0,285773.0,288766.0,292179.0,294451.0,295677.0,296397.0,298063.0,301681.0,305567.0,309883.0,313601.0,315903.0,318585.0,319266.0,321284.0,322836.0,325206.0,327627.0,330345.0,333438.0,335560.0,337836.0,339985.0,341829.0,343878.0,346069.0,348010.0,350197.0,351857.0,355208.0,357902.0,360172.0,362835.0,365013.0,366806.0,369584.0,371785.0,374283.0,375946.0,378020.0,380191.0,382575.0,384880.0,387624.0,389602.0,391957.0,393740.0,395830.0,398028.0,399429.0,402019.0,404079.0
5316,8.0,75.0,11.0,77.0,121300.0,5.0,82.0,293400.0,9.0,75.0,2487.0,2487.0,11660.0,15498.0,20069.0,24395.0,28369.0,33143.0,37608.0,42295.0,47933.0,53880.0,59851.0,62573.0,66707.0,71273.0,75348.0,80419.0,84894.0,89918.0,94468.0,98670.0,103144.0,107773.0,111627.0,116528.0,120709.0,124953.0,129390.0,132451.0,135517.0,138644.0,141981.0,144916.0,147776.0,151297.0,154907.0,161029.0,166714.0,172843.0,178429.0,183516.0,187870.0,192403.0,198017.0,203283.0,207872.0,211685.0,215951.0,219537.0,224300.0,227841.0,231859.0,235563.0,238658.0,242969.0,245624.0,246619.0,249520.0,252316.0,253586.0,256511.0,259430.0,261871.0,265227.0,267788.0,270106.0,271444.0,273295.0,275662.0,277825.0,280400.0,283708.0,285261.0,287472.0,288948.0,290158.0,291428.0,291428.0,292585.0,294202.0,295687.0,298081.0,300168.0,301877.0,302630.0,304651.0,307905.0,309426.0,311962.0,313931.0,316768.0,319156.0,321408.0,323404.0,324451.0,325523.0,327524.0,329284.0,330755.0,332223.0,335760.0,337327.0,338950.0,340717.0,341330.0,344632.0,346220.0,348264.0,350601.0,353186.0,354175.0,355608.0,357366.0,358528.0,360283.0,362564.0
5317,8.0,75.0,12.0,81.0,292400.0,0.0,0.0,0.0,9.0,75.0,1954.0,1954.0,13579.0,17056.0,21365.0,25807.0,29375.0,34463.0,38932.0,43930.0,48757.0,53809.0,58877.0,63720.0,68805.0,73835.0,79124.0,84381.0,88799.0,93368.0,98382.0,103661.0,109105.0,115267.0,120067.0,125062.0,129267.0,134291.0,137171.0,141608.0,145252.0,150168.0,154064.0,158408.0,162925.0,165504.0,169797.0,175410.0,180488.0,185493.0,190774.0,195182.0,199920.0,203543.0,207505.0,210799.0,213997.0,216169.0,218751.0,222716.0,225129.0,228060.0,232205.0,235089.0,240103.0,244428.0,247432.0,248630.0,251383.0,254152.0,256560.0,259255.0,261729.0,265042.0,267542.0,270864.0,273874.0,277060.0,280504.0,283962.0,288414.0,290363.0,290363.0,291402.0,297189.0,299281.0,300744.0,303185.0,304563.0,305363.0,307627.0,309241.0,312326.0,314711.0,317338.0,320211.0,322827.0,325783.0,327113.0,328913.0,330659.0,332834.0,334648.0,336065.0,338332.0,340363.0,342626.0,344802.0,346593.0,348478.0,350644.0,352901.0,354463.0,356599.0,358847.0,360653.0,363688.0,365689.0,367594.0,369038.0,371526.0,373270.0,375105.0,377611.0,379184.0,382103.0,384186.0
